age,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y,job_blue.collar,job_management,job_services,job_technician,marital_married,marital_single,education_basic.6y,education_basic.9y,education_high.school,education_professional.course,education_university.degree,default_unknown,housing_yes,loan_yes,contact_telephone,month_aug,month_jul,month_jun,month_may,month_nov,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_nonexistent
58,309,1,1,-1.8,93.876,-40,0.682,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
50,176,2,3,-1.8,93.876,-40,0.682,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
77,152,1,4,-1.8,93.876,-40,0.682,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
50,333,1,2,-1.8,93.876,-40,0.682,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
61,228,2,1,-1.8,93.876,-40,0.682,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48,317,1,3,-1.8,93.876,-40,0.682,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48,236,1,2,-1.8,93.876,-40,0.682,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
50,208,2,5,-1.8,93.876,-40,0.682,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,144,1,1,-1.8,93.876,-40,0.682,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
60,762,1,2,-1.8,93.876,-40,0.682,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
48,360,1,1,-1.8,93.876,-40,0.682,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
30,177,1,1,-1.8,93.876,-40,0.682,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
92,271,1,2,-1.8,93.876,-40,0.683,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
58,289,1,4,-1.8,93.876,-40,0.683,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,400,1,1,-1.8,93.876,-40,0.683,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
41,306,1,4,-1.8,93.876,-40,0.683,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
28,263,1,1,-1.8,93.876,-40,0.683,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
40,356,1,3,-1.8,93.876,-40,0.683,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
28,457,2,1,-1.8,93.876,-40,0.683,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
60,336,3,5,-1.8,93.876,-40,0.683,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
29,567,3,2,-1.8,93.876,-40,0.684,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
52,404,2,1,-1.8,93.876,-40,0.684,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,698,5,1,-1.8,93.876,-40,0.684,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,532,5,0,-1.8,93.876,-40,0.684,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
47,7,1,0,-1.8,93.876,-40,0.684,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
32,389,4,1,-1.8,93.876,-40,0.684,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
68,220,1,1,-1.8,93.876,-40,0.684,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
33,700,4,4,-1.8,93.876,-40,0.684,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
77,318,3,0,-1.8,93.876,-40,0.684,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
33,62,2,0,-1.8,93.876,-40,0.684,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
52,787,3,3,-1.8,93.876,-40,0.684,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
71,466,4,2,-1.8,93.876,-40,0.684,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
29,556,1,1,-1.8,93.876,-40,0.685,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
63,492,1,0,-1.8,93.876,-40,0.685,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
33,740,1,2,-1.8,93.876,-40,0.685,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
33,312,2,0,-1.8,93.876,-40,0.685,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
60,272,2,2,-1.8,93.876,-40,0.685,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
63,444,2,1,-1.8,93.876,-40,0.685,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
33,508,1,0,-1.8,93.876,-40,0.685,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
50,353,3,0,-1.8,93.876,-40,0.688,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
28,472,1,5,-1.8,93.876,-40,0.69,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
68,237,7,2,-1.8,93.876,-40,0.692,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,291,2,0,-1.8,93.876,-40,0.692,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
58,342,2,0,-1.8,93.876,-40,0.692,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
46,351,3,0,-1.8,93.876,-40,0.692,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
28,226,3,2,-1.8,93.876,-40,0.695,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,214,4,0,-1.8,93.876,-40,0.695,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
31,429,1,3,-1.8,93.876,-40,0.695,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,403,1,2,-1.8,93.876,-40,0.695,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
41,588,1,2,-1.8,93.876,-40,0.695,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,145,1,2,-1.8,93.876,-40,0.695,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,407,3,3,-1.8,93.876,-40,0.695,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,122,1,2,-1.8,93.876,-40,0.695,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45,374,1,1,-1.8,93.876,-40,0.695,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,375,2,0,-1.8,93.876,-40,0.697,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
80,382,1,3,-1.8,93.876,-40,0.697,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51,131,2,4,-1.8,93.876,-40,0.697,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
36,341,7,0,-1.8,93.876,-40,0.697,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
79,260,1,1,-1.8,93.876,-40,0.697,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
24,699,1,2,-1.8,93.876,-40,0.697,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
76,168,1,1,-1.8,93.876,-40,0.697,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
45,146,2,1,-1.8,93.876,-40,0.697,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,530,2,5,-1.8,93.876,-40,0.697,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,202,2,1,-1.8,93.876,-40,0.697,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36,196,1,0,-1.8,93.876,-40,0.697,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
22,272,1,0,-1.8,93.876,-40,0.697,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
46,410,1,0,-1.8,93.876,-40,0.697,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
69,289,1,1,-1.8,93.876,-40,0.697,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64,671,3,0,-1.8,93.876,-40,0.697,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
84,267,1,1,-1.8,93.876,-40,0.697,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
28,135,2,2,-1.8,93.876,-40,0.697,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,530,2,0,-1.8,93.876,-40,0.697,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
29,93,1,0,-1.8,93.876,-40,0.699,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
60,181,3,1,-1.8,93.876,-40,0.699,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49,188,1,1,-1.8,93.876,-40,0.699,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49,820,1,0,-1.8,93.876,-40,0.699,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
36,1178,1,2,-1.8,93.876,-40,0.699,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
43,137,1,0,-1.8,93.876,-40,0.699,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
43,460,1,1,-1.8,93.876,-40,0.699,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,24,1,0,-1.8,93.876,-40,0.699,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
54,74,1,0,-1.8,93.876,-40,0.699,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
79,196,2,0,-1.8,93.876,-40,0.699,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
38,275,2,0,-1.8,93.876,-40,0.699,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
61,173,3,2,-1.8,93.876,-40,0.699,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22,214,2,1,-1.8,93.876,-40,0.699,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0
35,43,1,2,-1.8,93.876,-40,0.699,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
23,35,1,0,-1.8,93.876,-40,0.699,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
32,473,3,0,-1.8,93.876,-40,0.699,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25,581,3,2,-1.8,93.876,-40,0.699,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
74,309,4,3,-1.8,93.876,-40,0.699,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,538,2,2,-1.8,93.876,-40,0.699,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,29,1,0,-1.8,93.876,-40,0.699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
72,114,3,0,-1.8,93.876,-40,0.699,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,113,1,0,-1.8,93.876,-40,0.701,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
56,540,1,1,-1.8,93.876,-40,0.701,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29,158,1,3,-1.8,93.876,-40,0.701,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,775,1,0,-1.8,93.876,-40,0.701,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
31,392,1,0,-1.8,93.876,-40,0.701,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
31,140,5,2,-1.8,93.876,-40,0.701,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
49,8,1,0,-1.8,93.876,-40,0.701,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
42,113,1,0,-1.8,93.876,-40,0.701,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
47,119,1,4,-1.7,94.055,-39.8,0.702,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
29,201,1,0,-1.7,94.055,-39.8,0.702,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
25,516,1,2,-1.7,94.055,-39.8,0.702,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
76,326,1,1,-1.7,94.055,-39.8,0.702,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
25,154,2,3,-1.7,94.055,-39.8,0.702,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
25,383,2,2,-1.7,94.055,-39.8,0.702,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28,12,1,0,-1.7,94.055,-39.8,0.702,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1
23,421,1,3,-1.7,94.055,-39.8,0.702,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
76,296,5,0,-1.7,94.055,-39.8,0.702,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
51,303,1,1,-1.7,94.055,-39.8,0.702,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
39,434,2,1,-1.7,94.055,-39.8,0.702,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40,5,1,0,-1.7,94.055,-39.8,0.702,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
52,36,1,0,-1.7,94.055,-39.8,0.702,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
22,407,1,1,-1.7,94.055,-39.8,0.704,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48,657,1,1,-1.7,94.055,-39.8,0.704,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,226,2,1,-1.7,94.055,-39.8,0.704,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29,147,1,2,-1.7,94.055,-39.8,0.704,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
34,238,1,2,-1.7,94.055,-39.8,0.704,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
32,310,1,0,-1.7,94.055,-39.8,0.704,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
31,35,1,0,-1.7,94.055,-39.8,0.707,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
38,148,2,2,-1.7,94.055,-39.8,0.707,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38,346,2,3,-1.7,94.055,-39.8,0.707,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,6,1,0,-1.7,94.055,-39.8,0.711,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
28,13,1,0,-1.7,94.055,-39.8,0.711,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
47,302,1,0,-1.7,94.055,-39.8,0.711,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
48,54,1,0,-1.7,94.055,-39.8,0.711,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
32,29,1,0,-1.7,94.055,-39.8,0.713,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
35,149,1,0,-1.7,94.055,-39.8,0.713,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
35,187,1,2,-1.7,94.055,-39.8,0.713,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
47,380,1,0,-1.7,94.055,-39.8,0.713,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
47,544,1,0,-1.7,94.055,-39.8,0.713,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26,49,1,0,-1.7,94.055,-39.8,0.713,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
34,150,1,2,-1.7,94.055,-39.8,0.715,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,206,1,1,-1.7,94.055,-39.8,0.715,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44,712,1,3,-1.7,94.055,-39.8,0.715,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
44,874,2,1,-1.7,94.055,-39.8,0.715,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,479,2,2,-1.7,94.055,-39.8,0.715,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,46,1,0,-1.7,94.055,-39.8,0.715,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
37,135,1,2,-1.7,94.055,-39.8,0.719,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
37,602,1,1,-1.7,94.055,-39.8,0.719,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,141,2,3,-1.7,94.055,-39.8,0.72,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
50,278,5,1,-1.7,94.055,-39.8,0.72,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
36,422,1,4,-1.7,94.055,-39.8,0.72,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
89,245,1,0,-1.7,94.055,-39.8,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
30,661,1,0,-1.7,94.055,-39.8,0.72,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
21,270,1,0,-1.7,94.055,-39.8,0.72,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
36,458,1,4,-1.7,94.055,-39.8,0.72,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
39,713,2,0,-1.7,94.055,-39.8,0.72,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
59,614,1,2,-1.7,94.055,-39.8,0.72,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
22,563,1,2,-1.7,94.055,-39.8,0.72,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
28,215,1,0,-1.7,94.055,-39.8,0.72,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
37,30,1,0,-1.7,94.055,-39.8,0.72,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
44,20,1,0,-1.7,94.055,-39.8,0.72,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
33,472,1,1,-1.7,94.055,-39.8,0.72,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27,262,3,0,-1.7,94.055,-39.8,0.72,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
31,619,2,1,-1.7,94.055,-39.8,0.723,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
29,379,2,1,-1.7,94.055,-39.8,0.723,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
60,700,3,1,-1.7,94.055,-39.8,0.723,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
29,238,6,3,-1.7,94.055,-39.8,0.723,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,126,3,2,-1.7,94.055,-39.8,0.723,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
31,208,1,0,-1.7,94.055,-39.8,0.723,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
33,15,1,2,-1.7,94.055,-39.8,0.727,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
29,605,3,0,-1.7,94.055,-39.8,0.727,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
36,101,3,0,-1.7,94.055,-39.8,0.729,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
28,383,1,1,-1.7,94.055,-39.8,0.729,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
38,21,1,0,-1.7,94.055,-39.8,0.729,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1
24,344,1,0,-1.7,94.055,-39.8,0.729,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
24,530,1,0,-1.7,94.055,-39.8,0.729,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
28,169,1,0,-1.7,94.055,-39.8,0.729,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
78,282,4,0,-1.7,94.055,-39.8,0.729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24,176,2,2,-1.7,94.055,-39.8,0.729,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
65,301,2,2,-1.7,94.055,-39.8,0.729,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
26,91,2,1,-1.7,94.055,-39.8,0.732,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
70,252,1,1,-1.7,94.055,-39.8,0.732,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
62,201,4,0,-1.7,94.055,-39.8,0.732,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
41,23,1,0,-1.7,94.055,-39.8,0.732,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
30,215,1,1,-1.7,94.055,-39.8,0.732,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34,100,1,0,-1.7,94.055,-39.8,0.733,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
